Video ID,Title,Comment
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,What you really came here for 7:56 you can thank me later lol 😂💕
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Where are the mirrors though
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,When a car hasn't fully rendered...
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,breaking them windows got it free advertising
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,The new John  connor
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Take my. money please!!
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,That weed hit him good
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,PS1 hagrid much?
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"You guys are going to let this crook rip you off with this fucking high-end door stop. They just took a bunch of shapes from the 80s and said hey this is new, Elon Musk your fucking scumbag.. how dare you used Tesla's name to benefit your bank account piece of shit"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,When you forget to smooth out your polygons in blender and go straight to production.🤣😂
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"I'm having the same feeling I had when captain marvel came out.
"" god please tell me this is a prank"""
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Tesla is like Apple except the price doesn’t fuck you in the ass
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,TRASH!!!
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,I didn't like it a first.  Now i want one.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Why doesn't he just mass produce Batman Tumbler's?
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"I don't li... Hate trucks, but this one I would consider because just imagine seeing this thing in a parking lot"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Why is everything he says so funny to the audience??
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,We are watching a video about a super car... but the video is FRICKING 30 FPS
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,illuminati truck 😂
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Hahahaha FAIL !!! xD
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Looks like a Minecraft cart
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Looks like a cheap magic act . And Elon is terrible at talking . He needs to hire somebody else .
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,I hated the truck at first.But now its growing on me!
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,They call him the Tony Stark but now the will call Him “Hammer Technology “
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Comparing it to an f 150 is not fair. It’s more like an f 250. Which would kick this trucks butt in a lot of ways!!!
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,The crowd is fake and annoying!! And he’s pissed about the glass lol
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,He lost everyone after the glass broke and his voice changed
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,good idea but desing its a triangular roof kill the theme
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"""I would name this vehicle a 'Humborghini""🙋"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Where the hell are the side view mirrors?
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Who's here for the ""broken window demonstration"" 😂😂😂😂"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Elon. Oh my god our streets are gonna start to look so different
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,He really needs a spokesperson
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,That built in ramp sold me
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,6:50 they release the clamps to allow the glass to bend and dispurse the energy.. Showing that in a tight edge holding the glass in place (like a car door) it can crack and not bend.. They used this method to trick the audience but it back fired when throwing ball at glass in door. Super strong glass im sure but not exactly what they were advertising. Karma baby.. Still kove the truck and the fact elon had the balls to do something different. I wish nothing but success
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,What the fuck elon this shit looks like its from 3019 not 2019
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,It looks like a car in a game with terrible graphics
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,The windows are also illegal because I'm pretty sure U.S. laws say the glass on the sides have to shatter for safety reasons
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Hideous. Perfect for the Apocalypse if you don't mind being the laughing stock of your neighborhood.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,What about dogs? Where do they ride?!
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,That thing gives me the creeps. That evil vehicle design plus that strange window breaking plus that weird autist nutjob Musk's stage performance ... just awkward.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Hahahahahaha, designed by a Minecraft player."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Only problem, can’t load up a lot of luggage.  As far as I know."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,People make fun of it but they will eventually say it was genius. The only guy to have the balls to do something different/futuristic
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,This guys presentation is ridiculous
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,9:20 the crowd isn’t a live anymore after that break
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,9:20 speechless bet when got home he started throwing everything around
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Hey, look, a YouTube channel that decided to just stream a copy of another channel's stream. How original"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,That is the ugliest vehicle I have ever seen.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Mad Max Fury Offroad!
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,He said that cgi joke cause that car he supposedly put in space was cgi
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"I respect the hell out of Elon, he's the future. But that truck looks like a 1950 rejection at the Ford Company"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Absolutely not!
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,What the fuck is that?
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Of course it doesn't look like anything else....it's ball sack ugly as fuck!! Long live V8's & Diesels!!!!
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Hits door*


Croud shits there self*"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Kinda looks like the delorean but as a truck. Could use gull wing doors.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,**Nintendo 64 Flashbacks**
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,It was supposed to break to gather attention
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Looks like a piece of cheap crap.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"This is me doing presentation.
Let's see how this model works. Oops... it was working fine at home. 😀"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,I like that they used a Ford Door Hahahaha 😂😂😂
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"146,000 preordered. I bet 145,000 were from the military"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Delorean Truck
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,not worth the money!
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,He is the worst car presenter. Looks akward and as if he does not what to do or say. Despite the awful truck.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"My kids"" I can make that"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,No quema cuh
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"7:56

Elon was probably very disappointed"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"I would rather drive ""the homer"" from the simpsons"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"The specs are certainly impressive, as we knew they would be. But—can we say it?—it’s rather...ugly. It looks like it was designed by a 12-year-old armed with a ruler and a mechanical pencil. After seeing some of the beautiful renderings by artists speculating on what this might look like, the reality, now that it’s here, is underwhelming. If there’s any chance of taking this back to the design table before putting it into production, I hope they do so. And I say this as an owner of a Model S."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Lol he stole this from halo. On to real facts now those are are jst groupies in the crowd that f150 was a 2wd big accomplishment for elon though. Real car glass doesnt break that way i know ive broken car windows before. And he compared an aluminum ford door to stainless steel lmao this guy is fuckin joke with his comparison these people in the crowd are so dumb they dont realize. Or they are smart and jst dont shit about cars
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Starting price one BILLION DOLLARS 🧐
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Lol. pure waste of time
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Bulletproof, yes.
Design, no. 
Please give us a new Sonic the hedgehog."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"“Hi my name is Elon Musk, Yeah”"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,I think this car is amazing because it has a lot of potential. Don't stop believing in your idea!!! Kudos
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Elon musk must be a really good sales man to make a ugly thing look good because that's not a truck that's a zombie apocalypse tank
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Elon: bullet proof truck 

Mexican cartel: give me ten of those"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Modern vehicles outer panels are designed to collapse in an accident, I'm curious as to how these exoskeletons are designed to absorb collision. Yes they are strong, but your necks arent."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"This man confident before the glass endurance

After it: ah fuck"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Pretty bad optics with ELon standing in front of a broken up truck/
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Eww what's that cockroach on that stage
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,what a failure.. why did he compare to 911 and not the new Taycan.. like with like...
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Elon Musk gives presentations like the kid in class that didint prepare and is just winging it
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,This is one step away from my dream of having that super polygonal warthog from Halo CE
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Isn't this terrible for safety? It won't crumple if you crash.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Definitely unique. I’d like to have one but living in Montana not sure.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"*I always feel like speakers who are way too confident of themselves try to sell me sth while hiding the deficits with their representative skills*

*Elon is stuttering and spilling the beans about every bug in the truck ...this leads me to think he doesn't care whether the people like it or not ...he just wanted to make a truck ...was proud of it and showed it to the world like ""look I made that :) ""*"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"4:36 
“Shoot it!” 
“Hahaha, we’re in California, unfortunately.”"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,He's like the real Tony stark
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Finally a truck made for the apocalypse 😂
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,I don’t know why they did this test on stage doesn’t bulletproof glass do that when it’s shot at too? I think that spiderweb effect is how it absorbs force in the first place
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"He's just a boy, standing in front of a cybertruck, asking you to love it."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"A few question I have. What is the insulation like to battle draftiness in the cabin? How loud is the cabin noise? Do you think the truck is practical or functional? I think the truck is amazing, but I almost wish OS wasn't so radical."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,🤢🤮🤢🤮
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,I'm just worried for him for the fact that he works 100 hours a week Lol.....
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,*I feel sorry for the glassmaker because he's going to get fired* 😢.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"People say it’s ugly, bet their car is uglier. So many cars out there that are uglier for sure, i find it cool looking..."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Armor Glass 😄😂😄😂😄😂😄😂
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,*American Tesla vs. Putin 🤣*
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Me and Elon has in common..... Presenting skills
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Ill take the f-150
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,This is a marketing plan..... Now everyone watch this video and curious about that pizza truck.....  Free advertising
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"The Independent People’s Tribunal, also known as the China Tribunal, is the first independent tribunal to examine evidence of the Chinese regime's targeting of innocent prisoners of conscience to forcibly harvest their organs for transplantation.

Public hearings for the China Tribunal started on December 8, 2018, and ran for three days, during which more than 30 witnesses, including refugees, investigators and doctors presented disturbing evidence."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"""What about the glass? Seems like a vulnerability.""

Yes... Yes, it is."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Looks like from a low polygon retro game 😂
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,I need more views can you please subscribe to my channel right now
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,bulletproof you said?
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,This guy is our modern day Einstein. Glad he's around and doing big things. Edit this truck is so bad ass. 🔥🔥🔥
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,It looks like someone was playing a little to much HALO 1 in the art department 😂😂😂
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Elon Musk:""Were in California unfortunately"", strick gun laws.
Truth: That doesent stop anyone else from being shot here."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Tesla armored glass.. embarrassing, someone got fired."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,💪💪
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,is it normally choppy or just me?
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,He made a delorean!
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"certainly one of the ugliest car, typically american, no refinement like harley bikes ..😬"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Perfect truck to survive the zombie apocalypse
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Isn't the glass supposed to shatter anyways?  In case of an accident and the truck is submersed, you should be able to break the glass and swim to safety.  The whole glass bit isn't a deal breaker (pun intended), there are pros and cons either way."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,I wanna take this thing in the trails and see how it goes when hunting
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Yo tbh i though this was a cyberpunk promo 😂😂
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,hi. fly away video
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Does it also avoid police radar like a stealth aircraft?
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,This guy is on heavy drugs
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Isn’t bulletproof glass supposed to crack as it dissipates the energy?
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,00:12 it was me
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"I've got this guy feeling that Musk is ""BATMAN"""
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Thats not tough just shows more money in materials (higher grade) which does not depict the engineering quality of the sh!**y power plant. A tank now that is tough,run it over with a military tank and we will see how tough it is not lol,what a gimmick."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Ugly truck ,bad glass.👎
This can't be real."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Not only  junk but really fugly junk lol.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Why is this 20 frames per second
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"What a horrible looking thing,and when the quad was put into the back of it the ass of the truck nearly hits the ground, I'd say if you had your shopping in the back and turned on the headlights you would dazzle all the air traffic .a very poor design.give me the Ford f150 any day it kicked Teslas ass in 1000 other ways ,and to try compair the cyber truck to it was a big mistake ye look like bigger fools now, and the presentation was desperate getting a couple of terminator looking lads getting out of the truck as for the hyenas in the audience omg so annoying"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Holyyyyy sheeettt bro 39k
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"The most expensive one is 69,000 😂"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,What.  Turns out 1963 was right about the future
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Elon found the original concept sketch of the Honda Ridgeline.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Stfu u white supremacist. 
All your times are up"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"F**ck that, the man is a genius. He still has alot of time to adjust those glass windows, the truck is new, beautiful, and innovative; made for the new world and new generations. Its time to upgrade our traditions, our image and our standards and, of course,  doing it clean and protecting our environment-our world! That's Elon Musk vision and I approve this ad!"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Can I fucking ask why the video is lagging and looks like its on 1 FPS
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,this is the best work truck ever I want mine as soon as they can get me one this is a tank with speed and power I love this thing
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"So, this is when poor people will go on mass food riots and rich can get around safely..."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"HE WATCH THE MOVIE   Logan Run  form the 70,s"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"*Are you a 18-25 GUY from the US?*
Wanna make a few bucks?
Name's Ryan. Yea, I'm legit and NOT a bot. HMU on IG @rydtang and check out my 1 post lol. Thanks"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Porygon
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Thats an ugly ass car
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Elon musk: oh don’t do it 
Glass: *shadders*😂
Elon musk:omg"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Elon Musk just changed April Fool's day to November 22nd. Relax.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,👑
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,At least he trying.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,I’m so buying this in 2 years
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,This dude pulled out the halo master chief vehicle.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Apparently hasn't hired a designer yet. This guy puts the cart before the horse.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,I like the blade presentation
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"How about bringing us some TESLA TECHNOLOGY, instead of an electric car? I had an electric car in th 1970's. And a tunnel?Ever heard of a subway? Old technology.  YOU SHOULD BE ASKING WTF IS THIS CLOWN SELLING US OLD TECHNOLOGY LIKE IT'S NEW."
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Would have been an amazing truck if it didn’t look like a cheese grader
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Guy swings a hammer like a bitch
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,I'm just here for the window part
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"I work for an aerospace company. We did a quick 30 second failure analysis. Test window has zero perimeter restraints, actual window does. That's why it cant transfer the load"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Elon is me during a presentation lol
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Wow I'm impressed 😍😍😍
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,WHERES the rear view mirror
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"you guys have to be realistic ab the windows tho. With an ordinary car window, that metal ball would have went right through that window and there would be nothing left. this window did nothing but shatter, it didnt even penetrate"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,This was painful to watch. He's such an awkward presenter... 😬😬😬
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Oh wow so affordable to save the environment! Oh wait..
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,but does it roll coal?
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Wow my next truck
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Back to the future , what an ugly vehicle"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,The guy who yelled shit ex
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"YouTube’s comment sections of Tesla trucks’ presentation has become the who’s who of wanting to be funny, especially the ones about children designing this car, which appears several times in everyone of them 🙄"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,This presentation reminds me of me when i didn't prepare for my presentation and does what my teammates tell me to do
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,They threw everything at that glass during testing...except that steel ball. Ooops.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Did not Elon hire QA ? QA does not prevent but mitigates these issues.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"Ngl i actually like the design
Its different and doesn't look the same as every other car"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,They should have also made a motorcycle.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Why do all the employees look like Cirque de Soleil performers?
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Tesla is like apple always bring out out sorry products giving the people what they don’t want or care about and Elon musk is like Steve Jobs swears his products are the best in the world
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,"8:14 It didn't go through, that's a plus side (egg on face! lol)"
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,For one that is a rubber dead blow hammer l.
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,So awkward bud
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Elon acted cool about the glass on stage but tbh he probably fired like 100 people
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,I bet it looks uglier in person
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Ugly as hell. 1984 called & they want their delorean back. Lol
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Does anyone else think Elon musk is a bad public speaker?
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,How electricity is created😂😂😂😂😂😂🤔🤔🤔🤔🤔
SwvDOdBHYBw,WATCH LIVE! Elon Musk presents the new Tesla Cybertruck Launch,Listening this guy talk is painfull
